Date,0,1,2
2016-10-26,189.93826293945312,112.67508697509766,113.07550811767578
2016-10-27,189.4316864013672,112.16111755371094,111.84368896484375
2016-10-28,188.8719024658203,111.45679473876953,111.59554290771484
2016-10-31,188.8807373046875,111.35208892822266,112.27995300292969
2016-11-01,187.51223754882812,110.51449584960938,112.28849792480469
2016-11-02,186.38369750976562,109.62934112548828,112.77709197998047
2016-11-03,185.53057861328125,108.55378723144531,111.911376953125
2016-11-04,185.32623291015625,108.17304229736328,112.91423034667969
2016-11-07,189.41395568847656,110.74292755126953,111.95426940917969
2016-11-08,190.2670440673828,111.46632385253906,111.4999771118164
2016-11-09,192.2842559814453,111.98027038574219,106.76880645751953
2016-11-10,192.76412963867188,110.17185974121094,105.19174194335938
2016-11-11,192.31979370117188,110.21942138671875,104.60032653808594
2016-11-14,192.47091674804688,109.10581970214844,103.97465515136719
2016-11-15,193.97267150878906,110.61922454833984,104.48888397216797
2016-11-16,193.6083526611328,111.27593994140625,105.43170166015625
2016-11-17,194.60362243652344,112.08497619628906,103.88034057617188
2016-11-18,194.16819763183594,111.66619873046875,103.58039093017578
2016-11-21,195.63442993164062,112.82740020751953,103.83753204345703
2016-11-22,196.01657104492188,113.17005157470703,103.80325317382812
2016-11-23,196.1232147216797,112.71318054199219,103.4003677368164
2016-11-25,196.85186767578125,113.07485961914062,103.55465698242188
2016-11-28,195.9276885986328,112.81787872314453,104.31748962402344
2016-11-29,196.3098602294922,113.20813751220703,104.75462341308594
2016-11-30,195.83883666992188,111.83750915527344,103.05754852294922
2016-12-01,195.11904907226562,109.90534210205078,101.96940612792969
2016-12-02,195.2167205810547,110.12425231933594,102.71660614013672
2016-12-05,196.38978576660156,110.98088073730469,102.60493469238281
2016-12-06,197.0118408203125,111.24739074707031,102.5276107788086
2016-12-07,199.5888671875,112.65608215332031,103.4036865234375
2016-12-08,200.07763671875,112.85596466064453,102.1841049194336
2016-12-09,201.28619384765625,113.74113464355469,100.91300201416016
2016-12-12,201.05517578125,113.22715759277344,101.10195922851562
2016-12-13,202.39694213867188,114.65486145019531,101.46269226074219
